@relation jim-filtered-data-weka.filters.unsupervised.attribute.Remove-R9

@attribute channel_0 numeric
@attribute channel_1 numeric
@attribute channel_2 numeric
@attribute channel_3 numeric
@attribute channel_4 numeric
@attribute channel_5 numeric
@attribute channel_6 numeric
@attribute channel_7 numeric
@attribute class {0,70}

@data
0.060451,0.234933,0.169089,0.048489,0.060867,0.093308,0.024173,0.162735,70
0.060127,0.234886,0.16872,0.048214,0.06038,0.092985,0.023918,0.162708,70
0.059445,0.234552,0.167875,0.047648,0.059529,0.092238,0.023182,0.162857,70
0.0596,0.234406,0.168019,0.04774,0.059844,0.092304,0.023254,0.163055,70
0.060516,0.235001,0.169087,0.048516,0.060901,0.093282,0.024164,0.162897,70
0.060197,0.234936,0.16884,0.048286,0.060459,0.093071,0.024001,0.162742,70
0.05951,0.234581,0.168039,0.04772,0.059694,0.092363,0.023281,0.162747,70
0.05938,0.234327,0.167868,0.047587,0.059635,0.092158,0.023098,0.162975,70
0.060439,0.2349,0.169013,0.048442,0.060863,0.093202,0.024067,0.16289,70
0.060276,0.234938,0.168944,0.048336,0.060562,0.093163,0.02408,0.162713,70
0.059652,0.234638,0.168216,0.047837,0.059873,0.092526,0.023417,0.162704,70
0.059258,0.23428,0.167745,0.047486,0.059466,0.092058,0.02299,0.162941,70
0.060287,0.234732,0.168871,0.048322,0.060758,0.09305,0.023915,0.162856,70
0.060325,0.234899,0.169001,0.048393,0.060642,0.093209,0.024101,0.162682,70
0.05984,0.234684,0.168443,0.047973,0.060008,0.092637,0.023602,0.162649,70
0.059295,0.234291,0.167748,0.047507,0.059364,0.092041,0.023047,0.162904,70
0.060237,0.234808,0.168662,0.048294,0.060583,0.092906,0.023763,0.163129,70
0.060474,0.23508,0.169075,0.048548,0.060759,0.093309,0.024167,0.16284,70
0.059964,0.2348,0.168523,0.048125,0.060168,0.092816,0.023713,0.162713,70
0.059262,0.234259,0.167729,0.047483,0.059359,0.092072,0.023058,0.162783,70
0.060016,0.234576,0.168481,0.04808,0.060314,0.092704,0.023644,0.16302,70
0.060544,0.23513,0.169151,0.048584,0.06083,0.093361,0.024259,0.162876,70
0.060061,0.234864,0.168647,0.048194,0.060272,0.092914,0.023811,0.162701,70
0.05935,0.234478,0.16781,0.047602,0.059418,0.092166,0.023083,0.162838,70
0.059815,0.234519,0.168273,0.047935,0.060064,0.092508,0.023474,0.163048,70
0.060557,0.235025,0.169154,0.048567,0.060879,0.093345,0.024234,0.162831,70
0.060114,0.23486,0.168732,0.048237,0.060355,0.092994,0.02389,0.162646,70
0.059419,0.234454,0.16792,0.047638,0.059524,0.092261,0.023184,0.162685,70
0.059622,0.234413,0.168072,0.047741,0.059782,0.09232,0.023285,0.163077,70
0.060539,0.235036,0.169211,0.048533,0.06087,0.093276,0.024186,0.162918,70
0.060233,0.234999,0.168871,0.048305,0.060427,0.093073,0.024027,0.162747,70
0.059527,0.234609,0.168025,0.047737,0.059683,0.092386,0.023269,0.162698,70
0.05932,0.234289,0.167799,0.047556,0.05957,0.092121,0.023046,0.16288,70
0.060393,0.23486,0.168944,0.048421,0.060833,0.093147,0.024034,0.162837,70
0.060347,0.234995,0.168915,0.048387,0.060558,0.093159,0.02416,0.162756,70
0.059708,0.234662,0.168219,0.047879,0.059852,0.092531,0.023447,0.162714,70
0.059295,0.23429,0.167739,0.047499,0.059417,0.092056,0.023026,0.162923,70
0.060341,0.234794,0.168854,0.048341,0.060704,0.093036,0.023937,0.162945,70
0.06036,0.234946,0.169032,0.048421,0.060653,0.093236,0.024128,0.16269,70
0.059848,0.234782,0.168392,0.048025,0.060049,0.09269,0.023561,0.162724,70
0.059304,0.234431,0.167746,0.047541,0.059364,0.092059,0.023055,0.162977,70
0.060175,0.234718,0.168686,0.048234,0.060515,0.092856,0.023804,0.162995,70
0.060462,0.235053,0.169138,0.048523,0.060746,0.093308,0.024226,0.162755,70
0.059953,0.234787,0.168566,0.04811,0.060187,0.092814,0.023727,0.162637,70
0.05925,0.234311,0.167716,0.047498,0.059372,0.09206,0.022996,0.162795,70
0.059924,0.234588,0.168401,0.048034,0.060256,0.092629,0.023546,0.16299,70
0.060484,0.235006,0.169145,0.048529,0.060836,0.093333,0.024209,0.162725,70
0.060102,0.234874,0.168794,0.048199,0.060288,0.092942,0.023884,0.162748,70
0.059348,0.234452,0.167904,0.047573,0.059445,0.092167,0.023137,0.162816,70
0.059656,0.234394,0.168161,0.04781,0.060029,0.092438,0.023323,0.162927,70
0.060562,0.234993,0.169109,0.048546,0.060915,0.093334,0.024255,0.162828,70
0.060268,0.234979,0.168814,0.048316,0.060413,0.093072,0.024066,0.162842,70
0.0595,0.234565,0.167972,0.047718,0.059607,0.092327,0.023264,0.162821,70
0.059543,0.234366,0.167985,0.047716,0.059804,0.092282,0.023248,0.162997,70
0.060492,0.234925,0.169089,0.048514,0.060915,0.093277,0.024141,0.162832,70
0.060233,0.234898,0.168883,0.048342,0.060505,0.093123,0.024017,0.162707,70
0.059574,0.234572,0.168102,0.04781,0.059764,0.092449,0.023307,0.16269,70
0.059362,0.234278,0.167847,0.047591,0.059594,0.092154,0.023091,0.162897,70
0.060407,0.234842,0.168988,0.04844,0.06084,0.093176,0.024026,0.162866,70
0.060341,0.234974,0.169023,0.048424,0.060607,0.093229,0.024144,0.162748,70
0.059724,0.234723,0.168285,0.047923,0.059915,0.092576,0.023489,0.162711,70
0.059322,0.234406,0.167739,0.047533,0.059421,0.092042,0.023025,0.163032,70
0.060281,0.234836,0.168804,0.048338,0.060702,0.092983,0.023858,0.162972,70
0.06038,0.235049,0.16907,0.048453,0.060711,0.093243,0.024129,0.162743,70
0.059921,0.234826,0.16859,0.048037,0.060107,0.092719,0.023688,0.16276,70
0.059283,0.234379,0.167776,0.047507,0.059374,0.092052,0.023056,0.162932,70
0.060128,0.234692,0.168617,0.048179,0.060512,0.092831,0.023735,0.162993,70
0.060499,0.235067,0.169158,0.048525,0.060829,0.093343,0.024245,0.162791,70
0.060012,0.234851,0.168612,0.048132,0.060259,0.092863,0.023774,0.162727,70
0.059276,0.234377,0.167721,0.047527,0.059428,0.092096,0.023049,0.162838,70
0.059931,0.234615,0.168384,0.048047,0.060291,0.092634,0.023543,0.163072,70
0.06053,0.235093,0.169158,0.048566,0.060884,0.093351,0.024219,0.162833,70
0.060084,0.234863,0.168702,0.048217,0.060352,0.092965,0.023842,0.162701,70
0.059406,0.234452,0.167908,0.047634,0.059517,0.092232,0.0232,0.1628,70
0.059721,0.234499,0.168217,0.047882,0.060017,0.09245,0.023407,0.163037,70
0.060535,0.235058,0.169179,0.048586,0.060948,0.093352,0.024215,0.162855,70
0.060243,0.235014,0.168893,0.048365,0.060512,0.093122,0.024029,0.162814,70
0.059541,0.234648,0.168071,0.047778,0.059698,0.092395,0.0233,0.16284,70
0.059523,0.234448,0.168015,0.047736,0.059821,0.092299,0.023192,0.163048,70
0.060508,0.235042,0.169102,0.048559,0.06098,0.093292,0.024085,0.162943,70
0.060321,0.235039,0.169042,0.048403,0.060596,0.093192,0.024087,0.162776,70
0.0597,0.234702,0.16834,0.047865,0.05986,0.092504,0.023454,0.162767,70
0.059475,0.234454,0.167909,0.04764,0.059613,0.092183,0.023162,0.163133,70
0.060472,0.234987,0.168984,0.04848,0.060869,0.093194,0.024052,0.16302,70
0.060372,0.23503,0.169033,0.048452,0.060654,0.093269,0.02421,0.16272,70
0.059862,0.234764,0.168384,0.048006,0.059999,0.0927,0.023637,0.162765,70
0.059372,0.234417,0.167812,0.047581,0.059476,0.092149,0.023128,0.16305,70
0.060328,0.234895,0.168851,0.048374,0.060729,0.093056,0.023946,0.163071,70
0.060483,0.235132,0.169155,0.048551,0.060775,0.093366,0.024259,0.162856,70
0.059963,0.234882,0.16853,0.048147,0.060181,0.092844,0.023742,0.162789,70
0.059366,0.234485,0.167808,0.047614,0.059441,0.092171,0.02312,0.163013,70
0.060189,0.23476,0.168687,0.048254,0.060518,0.092902,0.023756,0.163133,70
0.060562,0.235128,0.169228,0.048613,0.060874,0.09343,0.024296,0.162859,70
0.060083,0.234924,0.16869,0.048242,0.060314,0.092969,0.023839,0.162781,70
0.059381,0.234521,0.167866,0.047652,0.05946,0.09222,0.023153,0.162932,70
0.059986,0.23467,0.168451,0.0481,0.060261,0.09269,0.023619,0.163119,70
0.060614,0.23514,0.169253,0.048653,0.060936,0.093433,0.024321,0.16288,70
0.060201,0.235016,0.168902,0.048315,0.060389,0.093035,0.023966,0.162834,70
0.059427,0.234579,0.167956,0.047678,0.059539,0.092257,0.023178,0.16288,70
0.059706,0.234491,0.168164,0.047859,0.059981,0.092453,0.023353,0.16308,70
0.060594,0.235067,0.169188,0.04859,0.060925,0.093381,0.02425,0.1629,70
0.060285,0.23497,0.168904,0.048349,0.060485,0.093153,0.024074,0.16277,70
0.0596,0.234653,0.168094,0.0478,0.059711,0.092453,0.023355,0.162813,70
0.059574,0.234462,0.168022,0.047742,0.059768,0.092333,0.023269,0.163064,70
0.060577,0.235069,0.169134,0.048579,0.060945,0.093339,0.024191,0.163025,70
0.060313,0.23505,0.168983,0.048434,0.060594,0.093236,0.024102,0.162811,70
0.05972,0.23477,0.168242,0.047932,0.059855,0.092589,0.023452,0.162839,70
0.059458,0.234471,0.16789,0.047656,0.05957,0.092223,0.023158,0.163111,70
0.060478,0.235003,0.169024,0.0485,0.06085,0.093229,0.024103,0.163041,70
0.060402,0.235104,0.169061,0.048488,0.06068,0.093306,0.024214,0.162803,70
0.059847,0.234833,0.168441,0.048034,0.060046,0.092732,0.023604,0.162777,70
0.059325,0.234401,0.167886,0.047562,0.059444,0.092143,0.023098,0.162988,70
0.060286,0.234779,0.168893,0.048327,0.060668,0.093008,0.023917,0.163005,70
0.060455,0.235073,0.169134,0.048526,0.060768,0.093373,0.024239,0.162787,70
0.059983,0.234912,0.168548,0.048129,0.060172,0.092882,0.023725,0.162825,70
0.05934,0.234449,0.167816,0.047546,0.059399,0.09219,0.023127,0.163001,70
0.060158,0.234724,0.168641,0.048169,0.060435,0.092888,0.023783,0.163098,70
0.06056,0.235106,0.169207,0.048567,0.06084,0.093451,0.024282,0.162839,70
0.060127,0.234952,0.168698,0.048211,0.060299,0.093009,0.02388,0.162825,70
0.059422,0.234516,0.167884,0.047599,0.059448,0.092264,0.023204,0.162944,70
0.059942,0.234576,0.168413,0.04799,0.060193,0.092674,0.023595,0.163095,70
0.060563,0.235031,0.169215,0.04856,0.060917,0.093437,0.024283,0.162804,70
0.060143,0.234894,0.168804,0.048249,0.060387,0.093079,0.023946,0.162699,70
0.05943,0.234511,0.167962,0.047653,0.059541,0.092324,0.023192,0.16283,70
0.059676,0.234474,0.168152,0.047806,0.059915,0.092442,0.023318,0.163107,70
0.060513,0.235034,0.169191,0.048541,0.06093,0.093371,0.024167,0.162864,70
0.060153,0.234828,0.168899,0.048237,0.060454,0.093076,0.024,0.162612,70
0.059556,0.234635,0.168026,0.047748,0.059702,0.092425,0.023345,0.162769,70
0.059458,0.234449,0.167878,0.047643,0.059697,0.092256,0.02314,0.163067,70
0.060406,0.23492,0.16895,0.048443,0.060913,0.093235,0.024004,0.162872,70
0.060228,0.234929,0.168868,0.048308,0.060569,0.093169,0.024018,0.16268,70
0.059592,0.234636,0.168126,0.047795,0.059848,0.092518,0.023342,0.162641,70
0.059232,0.234302,0.167708,0.047479,0.059498,0.092104,0.022944,0.162923,70
0.060218,0.234784,0.168805,0.048305,0.060775,0.093092,0.023808,0.162858,70
0.060217,0.234915,0.168928,0.048335,0.060633,0.093231,0.023997,0.162598,70
0.059731,0.234693,0.168317,0.04792,0.060004,0.092688,0.023475,0.162615,70
0.05926,0.234302,0.167763,0.047462,0.059402,0.092135,0.023049,0.162886,70
0.060258,0.234746,0.16877,0.048241,0.060613,0.093012,0.023873,0.163023,70
0.060507,0.235055,0.169141,0.048481,0.060761,0.093386,0.024274,0.162839,70
0.060012,0.234897,0.168571,0.048105,0.060172,0.09289,0.023776,0.162822,70
0.059291,0.234401,0.167769,0.047498,0.059366,0.092153,0.023066,0.16292,70
0.059972,0.234591,0.168499,0.048054,0.060377,0.092776,0.023612,0.16296,70
0.060478,0.235017,0.16915,0.048495,0.060834,0.093382,0.024189,0.162778,70
0.060026,0.234805,0.168708,0.048132,0.060265,0.092929,0.023795,0.162672,70
0.059314,0.234377,0.167773,0.047524,0.059406,0.092171,0.023115,0.162783,70
0.059779,0.234466,0.168234,0.047892,0.060109,0.092545,0.023411,0.162998,70
0.060516,0.234967,0.169093,0.04854,0.060901,0.09337,0.024227,0.162791,70
0.060125,0.234876,0.16869,0.048258,0.060385,0.09303,0.023918,0.162716,70
0.059399,0.234479,0.167904,0.047643,0.059547,0.092291,0.023159,0.162758,70
0.059564,0.234375,0.168042,0.047749,0.059851,0.092353,0.023246,0.162978,70
0.060499,0.235029,0.169074,0.048551,0.060908,0.093341,0.024158,0.162838,70
0.060294,0.235045,0.168871,0.048365,0.06046,0.093174,0.024089,0.162815,70
0.059616,0.234674,0.168085,0.047794,0.05967,0.092461,0.023373,0.162838,70
0.059434,0.234335,0.167902,0.047606,0.059616,0.092237,0.023154,0.162984,70
0.060443,0.234875,0.169014,0.048456,0.060872,0.093283,0.024083,0.162854,70
0.060318,0.234974,0.16896,0.048408,0.06058,0.093276,0.024125,0.162755,70
0.05972,0.23477,0.168253,0.047939,0.059879,0.092641,0.023462,0.162781,70
0.059339,0.234404,0.1678,0.047576,0.05947,0.09218,0.023037,0.163027,70
0.060353,0.234899,0.168956,0.048414,0.060777,0.093175,0.023942,0.162983,70
0.060418,0.235095,0.169181,0.048498,0.060675,0.093355,0.024208,0.162816,70
0.059814,0.234765,0.1684,0.04802,0.060027,0.09276,0.023581,0.162699,70
0.059236,0.234341,0.167732,0.047499,0.059371,0.092118,0.023012,0.162889,70
0.060183,0.234743,0.168687,0.048246,0.060537,0.092958,0.023805,0.16302,70
0.060406,0.235023,0.169057,0.048491,0.060724,0.093368,0.024181,0.162741,70
0.059927,0.234811,0.168497,0.048089,0.06013,0.092863,0.023674,0.162697,70
0.059199,0.234324,0.167696,0.047456,0.059331,0.092108,0.022995,0.162786,70
0.059883,0.234529,0.168391,0.048004,0.06031,0.092708,0.023558,0.162883,70
0.060419,0.234976,0.169056,0.048473,0.060811,0.093353,0.024117,0.162707,70
0.060049,0.234841,0.168585,0.048162,0.060252,0.092946,0.023763,0.162727,70
0.059324,0.234431,0.167781,0.047576,0.059407,0.092199,0.023041,0.162826,70
0.059784,0.234504,0.168256,0.047914,0.060039,0.092549,0.023408,0.163045,70
0.060535,0.234975,0.16917,0.048559,0.060874,0.093408,0.024217,0.162774,70
0.060144,0.234825,0.168881,0.048263,0.060397,0.093073,0.023925,0.162649,70
0.059439,0.234528,0.167964,0.047674,0.05954,0.092323,0.023217,0.162787,70
0.05949,0.234405,0.16797,0.047715,0.05976,0.09233,0.023171,0.162987,70
0.060468,0.235008,0.169043,0.048526,0.060851,0.093336,0.024117,0.162863,70
0.060224,0.234999,0.168848,0.048351,0.060446,0.093178,0.024012,0.162755,70
0.059529,0.234577,0.168079,0.047771,0.059686,0.092476,0.023303,0.162676,70
0.059344,0.234225,0.167844,0.047561,0.059564,0.092195,0.023078,0.162864,70
0.060385,0.234829,0.168949,0.048438,0.060806,0.093231,0.023994,0.16284,70
0.060286,0.235026,0.168902,0.048412,0.060553,0.093244,0.024023,0.162807,70
0.05971,0.23471,0.168241,0.047912,0.059886,0.092624,0.023453,0.162764,70
0.059259,0.234324,0.167728,0.047516,0.059419,0.092116,0.023003,0.162963,70
0.060267,0.234787,0.168789,0.048313,0.060648,0.093063,0.023875,0.162921,70
0.060381,0.235033,0.169026,0.048454,0.060635,0.093321,0.024144,0.16279,70
0.059806,0.234707,0.168471,0.048006,0.060025,0.092769,0.023576,0.162671,70
0.059201,0.234232,0.16773,0.047473,0.059346,0.092086,0.022991,0.162847,70
0.060125,0.234703,0.168573,0.048221,0.060517,0.092914,0.023682,0.163026,70
0.060438,0.235096,0.169064,0.048519,0.060731,0.093367,0.024135,0.162797,70
0.059991,0.234901,0.16854,0.048142,0.060154,0.092898,0.023729,0.16275,70
0.059268,0.234429,0.167711,0.047523,0.059344,0.092142,0.023021,0.162869,70
0.059913,0.234589,0.168357,0.048037,0.060232,0.092687,0.023502,0.163002,70
0.060435,0.235016,0.16907,0.048546,0.060802,0.093368,0.024135,0.162739,70
0.059947,0.234814,0.168615,0.048177,0.060277,0.092953,0.023751,0.162611,70
0.05927,0.23444,0.167771,0.047575,0.059417,0.092192,0.023043,0.162744,70
0.059714,0.234455,0.168137,0.047863,0.059988,0.092466,0.023322,0.163009,70
0.060473,0.234995,0.169086,0.048536,0.060861,0.093345,0.024128,0.162785,70
0.060099,0.234891,0.168743,0.048259,0.060357,0.093058,0.023858,0.16267,70
0.059375,0.234489,0.167889,0.047647,0.059542,0.0923,0.02309,0.162695,70
0.059497,0.234388,0.167971,0.047709,0.059778,0.092307,0.023135,0.163009,70
0.06052,0.234978,0.169093,0.048527,0.060874,0.093323,0.024155,0.162881,70
0.060301,0.234956,0.16894,0.048365,0.060467,0.093205,0.024115,0.162731,70
0.059613,0.234619,0.16818,0.047812,0.059729,0.092506,0.023379,0.16273,70
0.059419,0.234322,0.167907,0.047611,0.059562,0.092186,0.023187,0.162974,70
0.060399,0.234825,0.168965,0.048446,0.060817,0.093225,0.024039,0.162846,70
0.060286,0.234971,0.168938,0.048398,0.060557,0.093251,0.024071,0.162715,70
0.059718,0.234718,0.168233,0.047937,0.059884,0.092632,0.023441,0.162734,70
0.059243,0.234309,0.167684,0.047523,0.059396,0.092096,0.022955,0.162943,70
0.060225,0.234722,0.168759,0.048319,0.06067,0.093035,0.023841,0.162872,70
0.060361,0.235005,0.169008,0.048461,0.060656,0.093297,0.024125,0.162713,70
0.059852,0.234796,0.168408,0.048041,0.06005,0.092756,0.0236,0.162718,70
0.059216,0.234333,0.167709,0.047502,0.059333,0.0921,0.022992,0.162872,70
0.060109,0.234671,0.168643,0.048207,0.060473,0.092889,0.023723,0.163006,70
0.060491,0.23509,0.169273,0.048581,0.060813,0.093412,0.024248,0.162826,70
0.060022,0.234842,0.168668,0.048191,0.060237,0.09293,0.023798,0.162745,70
0.059232,0.234344,0.167742,0.047549,0.059409,0.092175,0.022994,0.162818,70
0.059943,0.234627,0.168403,0.04807,0.060261,0.092703,0.023537,0.163085,70
0.060584,0.235135,0.169185,0.048635,0.06087,0.093444,0.024251,0.16292,70
0.060135,0.234959,0.168732,0.048298,0.060336,0.093052,0.02386,0.162824,70
0.059339,0.234453,0.167882,0.047636,0.059478,0.092285,0.0231,0.162787,70
0.059684,0.234421,0.1682,0.047852,0.059978,0.092506,0.023356,0.162985,70
0.060559,0.235031,0.16917,0.048579,0.060907,0.09341,0.024203,0.162883,70
0.060217,0.234932,0.168838,0.048314,0.060418,0.093122,0.024019,0.162749,70
0.059464,0.234515,0.168107,0.047723,0.059626,0.092386,0.023223,0.16272,70
0.05949,0.234402,0.168013,0.047705,0.059728,0.092286,0.023142,0.163068,70
0.060485,0.234972,0.169061,0.048507,0.060875,0.093322,0.024135,0.162902,70
0.060278,0.234949,0.16892,0.04835,0.060506,0.09321,0.024094,0.162748,70
0.05964,0.23463,0.168149,0.047811,0.059778,0.092526,0.023389,0.162764,70
0.059337,0.234295,0.167788,0.047539,0.059524,0.092158,0.023042,0.162994,70
0.060333,0.234807,0.168874,0.048385,0.060777,0.093139,0.023936,0.162876,70
0.060247,0.234888,0.168959,0.048347,0.060572,0.093218,0.024047,0.162656,70
0.059684,0.234625,0.168285,0.047883,0.059914,0.09263,0.02343,0.162647,70
0.059167,0.234209,0.167687,0.047443,0.059381,0.092075,0.022893,0.162835,70
0.060207,0.234637,0.16881,0.048245,0.060642,0.093023,0.023801,0.162852,70
0.060491,0.235008,0.16923,0.048489,0.060705,0.093349,0.024271,0.162798,70
0.059968,0.234847,0.168508,0.048106,0.06009,0.092828,0.0237,0.162797,70
0.059266,0.234357,0.167704,0.047522,0.059324,0.092129,0.022991,0.162917,70
0.060088,0.234693,0.168571,0.048185,0.060412,0.092861,0.023663,0.163021,70
0.060495,0.235095,0.169142,0.048573,0.060786,0.093424,0.0242,0.162812,70
0.060027,0.234876,0.168591,0.048179,0.060216,0.092944,0.023775,0.162741,70
0.059289,0.234419,0.167743,0.047554,0.059385,0.092165,0.023064,0.162844,70
0.05982,0.234523,0.168359,0.047986,0.060181,0.092633,0.023462,0.162985,70
0.060421,0.234992,0.169121,0.048543,0.06084,0.093368,0.024133,0.16273,70
0.060068,0.234883,0.168697,0.048251,0.060285,0.09301,0.023828,0.162698,70
0.059309,0.234417,0.167863,0.047624,0.059446,0.092234,0.023042,0.162712,70
0.059573,0.234322,0.168177,0.047799,0.059889,0.092383,0.023192,0.162928,70
0.06044,0.234913,0.169099,0.048546,0.060847,0.093337,0.024115,0.162744,70
0.060195,0.234917,0.168808,0.048319,0.060377,0.093112,0.024002,0.162718,70
0.059469,0.234524,0.167975,0.047727,0.059567,0.09238,0.023246,0.162701,70
0.059397,0.234317,0.167876,0.047661,0.059632,0.092247,0.023084,0.162949,70
0.060429,0.23495,0.169014,0.048532,0.060841,0.093284,0.02404,0.162872,70
0.060241,0.234958,0.168891,0.04838,0.060472,0.093192,0.024028,0.162711,70
0.059592,0.234646,0.168131,0.047846,0.059762,0.092523,0.023332,0.162705,70
0.059301,0.234299,0.167762,0.047548,0.05947,0.092125,0.023014,0.162962,70
0.06034,0.234784,0.1689,0.048386,0.06074,0.093123,0.023945,0.162892,70
0.060239,0.234848,0.169026,0.048373,0.060554,0.0932,0.024039,0.162604,70
0.059729,0.234671,0.168316,0.047953,0.059921,0.092614,0.023485,0.162672,70
0.059238,0.234352,0.167645,0.047529,0.059338,0.092074,0.022991,0.162957,70
0.060192,0.234713,0.168731,0.048298,0.060565,0.092981,0.023812,0.16292,70
0.060359,0.234975,0.169048,0.04849,0.060651,0.093305,0.024152,0.162691,70
0.059882,0.234804,0.168458,0.04809,0.060068,0.092796,0.023649,0.162705,70
0.059191,0.234317,0.167671,0.047484,0.059307,0.09207,0.022988,0.162839,70
0.059921,0.234492,0.168461,0.04805,0.060346,0.092735,0.023566,0.162879,70
0.060407,0.234984,0.169089,0.048502,0.060778,0.093353,0.024134,0.162758,70
0.059954,0.234815,0.168594,0.048142,0.060219,0.092922,0.023739,0.162655,70
0.059251,0.234349,0.167762,0.047515,0.059369,0.092164,0.023028,0.162786,70
0.059792,0.234524,0.168283,0.047938,0.06012,0.092576,0.023407,0.163044,70
0.060467,0.235009,0.169217,0.048534,0.060864,0.09338,0.024175,0.162785,70
0.060085,0.234845,0.168833,0.048229,0.060333,0.093039,0.023908,0.162662,70
0.059366,0.234457,0.167889,0.047628,0.059483,0.092309,0.023154,0.162773,70
0.059586,0.234425,0.168061,0.047774,0.05986,0.092409,0.023243,0.163037,70
0.060462,0.234986,0.169083,0.048549,0.060874,0.09335,0.024127,0.162827,70
0.060178,0.234921,0.168845,0.04832,0.060401,0.093134,0.024015,0.162702,70
0.059482,0.234545,0.16802,0.047734,0.059597,0.092405,0.023269,0.162719,70
0.059392,0.234291,0.167878,0.047621,0.059622,0.092231,0.023146,0.162933,70
0.060456,0.2349,0.168986,0.048476,0.060839,0.093242,0.024089,0.162898,70
0.060229,0.234905,0.168919,0.048353,0.060494,0.093183,0.024041,0.162655,70
0.05958,0.234567,0.168173,0.047826,0.059768,0.092522,0.023389,0.162599,70
0.05925,0.234314,0.167753,0.047532,0.059425,0.092085,0.022946,0.162985,70
0.060285,0.234773,0.168939,0.048362,0.060714,0.093073,0.023897,0.162895,70
0.060318,0.234982,0.168968,0.048405,0.060568,0.09324,0.024122,0.162717,70
0.059734,0.234699,0.168262,0.047938,0.059943,0.09266,0.023481,0.162661,70
0.059168,0.234256,0.167622,0.047454,0.059336,0.092053,0.022909,0.162868,70
0.060091,0.234672,0.168609,0.048202,0.060538,0.092904,0.023685,0.16291,70
0.060321,0.234988,0.168997,0.048437,0.060678,0.093287,0.02407,0.162694,70
0.059837,0.234734,0.168433,0.048039,0.060115,0.09279,0.023581,0.162635,70
0.059168,0.234316,0.167638,0.047463,0.059313,0.092068,0.022907,0.162824,70
0.059942,0.234576,0.168454,0.048086,0.06036,0.092758,0.023534,0.162987,70
0.060491,0.235055,0.169127,0.048547,0.060816,0.093393,0.024234,0.162816,70
0.060069,0.234877,0.168764,0.048202,0.060247,0.092971,0.023896,0.162735,70
0.059264,0.234371,0.167852,0.047551,0.059392,0.092187,0.023084,0.162752,70
0.059761,0.234428,0.168268,0.047909,0.06009,0.092591,0.023428,0.162963,70
0.060475,0.234981,0.16912,0.048546,0.060865,0.093401,0.02416,0.162806,70
0.060118,0.234887,0.168714,0.04825,0.060341,0.093064,0.023941,0.162726,70
0.059381,0.234491,0.167899,0.047629,0.059508,0.09231,0.023175,0.162776,70
0.05951,0.234318,0.168032,0.047698,0.05982,0.092355,0.023218,0.16293,70
0.060436,0.234948,0.169053,0.048496,0.060903,0.093317,0.024065,0.162833,70
0.060168,0.234913,0.168841,0.048292,0.060454,0.093131,0.023997,0.162696,70
0.059455,0.234466,0.168052,0.047707,0.059704,0.092422,0.023298,0.162612,70
0.059316,0.234174,0.167834,0.047535,0.059617,0.09217,0.023025,0.162873,70
0.060413,0.234876,0.169087,0.048429,0.060837,0.093203,0.024041,0.162881,70
0.060253,0.235013,0.168954,0.048385,0.060539,0.093202,0.024053,0.162751,70
0.059669,0.2347,0.168196,0.047893,0.059827,0.092601,0.023437,0.162718,70
0.05931,0.234315,0.167758,0.047549,0.059446,0.092161,0.023048,0.162972,70
0.060296,0.234816,0.168859,0.048403,0.060751,0.093149,0.023891,0.162933,70
0.060321,0.234976,0.169022,0.048469,0.060662,0.093326,0.02408,0.162713,70
0.059845,0.234749,0.168422,0.048039,0.060018,0.092778,0.023597,0.162724,70
0.059269,0.234375,0.167736,0.047539,0.059378,0.092136,0.023048,0.162971,70
0.060068,0.23466,0.168611,0.048198,0.06054,0.092894,0.023693,0.162908,70
0.060368,0.234979,0.169099,0.048481,0.060751,0.093342,0.024105,0.162715,70
0.059915,0.234739,0.168651,0.048105,0.060196,0.092864,0.023704,0.16267,70
0.059206,0.234303,0.16773,0.047489,0.059364,0.092114,0.023026,0.162805,70
0.059932,0.234604,0.168424,0.048059,0.060314,0.092732,0.023566,0.162996,70
0.060435,0.235036,0.169118,0.048535,0.060823,0.093395,0.024144,0.162776,70
0.060035,0.23487,0.168646,0.048197,0.060282,0.092989,0.023807,0.162724,70
0.059293,0.234406,0.16779,0.047567,0.05942,0.092217,0.02307,0.162793,70
0.05971,0.234438,0.1682,0.047873,0.060057,0.092525,0.023358,0.16299,70
0.060452,0.234955,0.169102,0.048511,0.060879,0.093362,0.024144,0.162772,70
0.060107,0.234856,0.168777,0.048254,0.060383,0.093075,0.023924,0.162687,70
0.059333,0.234438,0.167948,0.047641,0.059554,0.092304,0.023126,0.162675,70
0.059366,0.234226,0.168051,0.047658,0.059797,0.092281,0.023111,0.162801,70
0.060431,0.234903,0.169021,0.048505,0.06091,0.093291,0.024061,0.162792,70
0.060205,0.234933,0.168752,0.048331,0.060465,0.093106,0.023977,0.162725,70
0.059527,0.234562,0.168019,0.047769,0.059709,0.092425,0.023286,0.162704,70
0.059341,0.234294,0.167825,0.047579,0.05959,0.092187,0.023062,0.162957,70
0.060397,0.234854,0.169,0.048446,0.060844,0.093233,0.024075,0.162847,70
0.060271,0.234928,0.168946,0.048378,0.060564,0.093224,0.024101,0.162691,70
0.059686,0.234654,0.168225,0.047888,0.059872,0.092596,0.023451,0.162691,70
0.059233,0.234249,0.167726,0.047489,0.059436,0.092099,0.022982,0.162881,70
